,"Momentum(AAPL,20d)","MeanReversion(AAPL,20d,z>1.0)","SMACross(AAPL,20/50)","RSI(AAPL,14d,buy<30)","BollingerBreakout(AAPL,20d,k=2.0)",BuyHold(AAPL),EqualWeight(SMA20>50),"InverseVol(SMA20>50,vol60d)",EW_Universe(passive),BM1_SMACross(20/50),"BM2_TopK_Mom(30d,K=10)","NEW1_TopKLongMomInvVol(L90,K8)","NEW2_RegimeMom(L60,K10,50/200)"
2022-08-04,1057869.0809455127,1043276.4803199575,987017.9824538091,990335.3923130144,961438.680734506,940605.8543226685,802599.3554408167,833889.4326813121,922819.9878607832,802599.3554408167,764632.6020739669,892043.9943825656,1000000.0
2022-08-05,1054934.2773918372,1043276.4803199575,984279.7382470137,990335.3923130144,958771.4001534922,937996.3694122985,803995.2043840237,833918.4084470425,921276.2475255907,803995.2043840237,765249.1662696945,898074.0351756917,1000000.0
2022-08-08,1051871.8736836542,1043276.4803199575,981422.4399442706,990335.3923130144,955988.1508515651,935273.4286362606,802120.2917317392,832283.4020776965,920818.7592894698,802120.2917317392,777741.6430077506,897728.3510639232,1000000.0
2022-08-09,1052190.874069923,1043276.4803199575,981720.0751841397,990335.3923130144,956278.072653849,935557.068300431,786714.6704518695,820986.2095624062,903906.3391332028,786714.6704518695,759859.9614118829,899913.8689858298,1000000.0
2022-08-10,1079752.5074435715,1043276.4803199575,1007435.7599088274,990335.3923130144,981327.3163711947,960063.5352847743,813252.5200882751,842850.9440797098,932861.903200309,813252.5200882751,791239.0102690841,906132.5118986218,1000000.0
2022-08-11,1074967.5016495355,1043276.4803199575,1002971.2313107913,990335.3923130144,976978.4893369334,955808.9403222147,808287.083512514,838490.5139929515,928463.9111511641,808287.083512514,779532.886650632,903585.1500235387,1000000.0
2022-08-12,1097999.3295381626,1043276.4803199575,1024460.4956293381,990335.3923130144,997910.8434618447,976287.7240753347,824756.539804517,853517.4512355446,947169.1070451249,824756.539804517,803159.9956622883,916128.2232812126,1000000.0
2022-08-15,1104953.5379588285,1043276.4803199575,1030948.9438584838,990335.3923130144,1004231.1387516379,982471.0687542546,829250.2958008939,859237.2452488784,951292.8870003752,829250.2958008939,805801.7196847753,922607.0475211905,1000000.0
2022-08-16,1103932.7367227676,1043276.4803199575,1029996.5110909028,990335.3923130144,1003303.3889843288,981563.4218289085,827640.1508845779,859937.3450456196,948447.4099611354,827640.1508845779,799749.142858532,918538.3214037556,1000000.0
2022-08-17,1113630.3484653474,1043276.4803199575,1039044.6223829226,990335.3923130144,1012117.0117737653,990186.0676196959,813329.6075513997,848380.433125247,931285.4351299193,813329.6075513997,778259.3568734997,902059.1845399237,1000000.0
2022-08-18,1111078.345375195,1043276.4803199575,1036663.54046397,990335.3923130144,1009797.6373554926,987916.9503063308,815612.3411281512,850894.5986295267,933455.0724261614,815612.3411281512,779813.3523352444,901707.1141933763,1000000.0
2022-08-19,1094298.9250574415,1043276.4803199575,1021007.926846857,990335.3923130144,994547.7505553493,972997.5039709553,798789.2805365577,838271.863399281,914520.8078260688,798789.2805365577,746768.2232613572,883762.2524135899,1000000.0
2022-08-22,1069097.8945421842,1043276.4803199575,997494.7428972003,990335.3923130144,971643.928174906,950589.9705014749,778507.772570172,819274.2791106753,891798.6115839682,778507.772570172,723500.240913307,867381.211535751,1000000.0
2022-08-23,1066928.6919155545,1043276.4803199575,995470.8232660906,990335.3923130144,969672.4599193741,948661.2207851144,778361.2450673819,817853.7580707567,892518.2483271314,778361.2450673819,721339.46554101,870799.6743012412,1000000.0
2022-08-24,1068842.694233169,1043276.4803199575,997256.6347053051,990335.3923130144,971411.9907330787,950363.0587701384,782939.340528503,821111.8094901752,897914.3156203824,782939.340528503,729658.3801647708,874691.0507807973,1000000.0
2022-08-25,1084792.713546623,1043276.4803199575,1012138.3966987586,990335.3923130144,985908.0808472834,964545.0419786703,796029.1836463126,832475.8892196964,913940.883020366,796029.1836463126,743643.6596653874,898865.4410927496,1000000.0
2022-08-26,1043896.8640269273,1043276.4803199575,973981.5589475438,990335.3923130144,948740.1057944627,928182.4370319946,764577.6867747143,802987.8420440018,879074.2504535057,764577.6867747143,709220.0718217688,866541.3906739098,1000000.0
2022-08-29,1029605.6467220726,1028993.7562280573,960647.5002014096,990335.3923130144,935751.6090521354,915475.38007715,757850.3330534057,797525.1212393,872296.0801808917,757850.3330534057,705960.7079680472,865493.7706192314,1000000.0
2022-08-30,1029605.6467220726,1013244.5024302924,945944.3193518774,990335.3923130144,921429.4720193013,901463.5806671205,750524.5554696698,789903.5325155602,863906.8309678416,750524.5554696698,697761.6725110766,862172.5913256624,1000000.0
2022-08-31,1029605.6467220726,1002468.6972002428,935884.2482443029,990335.3923130144,921429.4720193013,891876.5600181529,746369.8203746106,785774.8490911011,860162.9036031757,746369.8203746106,702059.5276801005,863385.7275149247,1000000.0
2022-09-01,1029605.6467220726,1007187.0971234598,940289.2497943653,990335.3923130144,921429.4720193013,896074.4270478784,743269.3194123281,785687.1409699996,856743.9919626971,743269.3194123281,697217.8735466416,851915.1340190007,1000000.0
2022-09-02,1029605.6467220726,993478.2324816806,927490.9344799952,976855.896912451,921429.4720193013,883877.921488541,734123.337351015,775790.9645210752,846256.9913589488,734123.337351015,693026.1199271701,844919.7691477,1000000.0
2022-09-06,1029605.6467220726,985316.6758577377,919871.472339347,968830.8949995575,921429.4720193013,876616.7460857726,730981.1072704783,773795.4975206573,841227.4482065542,730981.1072704783,691776.7240825299,844027.747125938,1000000.0
2022-09-07,1029605.6467220726,994434.664898549,928383.8401996024,977796.3268241183,921429.4720193013,884728.840481053,748789.1820717518,791670.9671969523,860150.9048995946,748789.1820717518,709966.4390168706,869353.836188684,1000000.0
2022-09-08,1029605.6467220726,984870.3407298658,919454.7830035303,968392.0277074463,921429.4720193013,876219.6505559337,758071.1450156142,798334.1359540093,869871.7749511683,758071.1450156142,724042.9671682686,879344.2873857265,1000000.0
2022-09-09,1029605.6467220726,1003425.1296171111,936777.1539639102,986636.3679937901,921429.4720193013,892727.4790106649,774429.8362936515,811476.7358317425,892017.6894428675,774429.8362936515,741213.01988314,880681.2488050426,1000000.0
2022-09-12,1029605.6467220726,1003425.1296171111,972850.5450360414,1024629.7364251453,921429.4720193013,927104.6063081461,781060.0832166071,818234.0403911332,899547.1126294228,781060.0832166071,746736.6035996103,884266.2813998496,1000000.0
2022-09-13,1029605.6467220726,1003425.1296171111,915764.1060291538,964504.9174058884,921429.4720193013,872702.5187202179,745173.9036278465,783007.7942545654,854687.9546794873,745173.9036278465,712329.6405776911,850954.308143713,1000000.0
2022-09-14,1029605.6467220726,1013013.240255028,924514.5820813045,973721.130540227,921429.4720193013,881041.5248468346,752053.3324151179,788327.4952003697,860095.0492103155,752053.3324151179,724240.989826048,856463.6965466383,1000000.0
2022-09-15,1029605.6467220726,1013013.240255028,907013.6299770032,955288.7042715498,921429.4720193013,864363.5125936011,742454.9223586627,777755.8591822006,847749.125871309,742454.9223586627,719395.4008464848,854499.3802145956,1000000.0
2022-09-16,1029605.6467220726,1001910.4502620773,897072.6129653762,944818.5845883214,921429.4720193013,854889.9478103017,735190.7556009137,772800.8990681036,839515.5460702649,735190.7556009137,701108.1589320432,842663.2760688118,1000000.0
2022-09-19,1029605.6467220726,1027041.3162341453,919573.8370994779,968517.4183623351,921429.4720193013,876333.1064216018,742424.0484002293,780144.9705898833,845386.9967135547,742424.0484002293,704323.3733356597,853290.0717830354,1000000.0
2022-09-20,1029605.6467220726,1027041.3162341453,919573.8370994779,983689.6876038995,921429.4720193013,890061.2661674608,733437.2297024556,771345.1138772442,833374.7819452719,733437.2297024556,696897.796186856,842909.5240014648,1000000.0
2022-09-21,1029605.6467220726,1027041.3162341453,919573.8370994779,963752.5734765546,921429.4720193013,872021.7835262083,719677.1200929923,758321.669596209,819820.8814534432,719677.1200929923,682450.5281211964,822800.6793911856,1000000.0
2022-09-22,1029605.6467220726,1027041.3162341453,919573.8370994779,957608.4313869956,921429.4720193013,866462.4461084639,703692.7783413304,743795.0684295972,803783.3141995029,703692.7783413304,667545.881327133,802667.411982909,1000000.0
2022-09-23,1029605.6467220726,1027041.3162341453,919573.8370994779,943125.8107473205,921429.4720193013,853358.2936237804,689897.5841248394,730553.9022510194,792435.5963935559,689897.5841248394,649128.9287773675,785342.6624981393,1000000.0
2022-09-26,1029605.6467220726,1029362.6221406773,919573.8370994779,945257.4518804329,921429.4720193013,855287.0433401407,683206.7405860381,723147.9613724004,784802.0968336795,683206.7405860381,646258.9032139829,780435.0511498154,1000000.0
2022-09-27,1029605.6467220726,1036121.7187508733,919573.8370994779,951464.2892974364,921429.4720193013,860903.1086907192,688657.9338637936,725496.9353008007,787679.1244649749,688657.9338637936,644319.6437483418,785914.0258911992,1000000.0
2022-09-28,1029605.6467220726,1036121.7187508733,919573.8370994779,939426.7864280962,921429.4720193013,850011.3455865668,710027.9498815943,745293.28076263,808021.3956625034,710027.9498815943,660268.3304958048,813061.4262950236,1000000.0
2022-09-29,1029605.6467220726,985228.3935372692,919573.8370994779,893283.0254289585,921429.4720193013,808259.5870206489,694195.2002133309,728063.5928551407,789355.9458813416,694195.2002133309,649478.6389798812,789045.2122910175,1000000.0
2022-09-30,1029605.6467220726,955632.8185489235,919573.8370994779,866449.4252827208,921429.4720193013,783980.0317676424,686601.0972214277,719407.6590359234,779242.1908342292,686601.0972214277,644966.136118566,781862.1345202139,1000000.0
2022-10-03,1029605.6467220726,985020.947918192,919573.8370994779,893094.9394466251,921429.4720193013,808089.4032221466,705509.5439135343,739573.4195956048,802785.6099788818,705509.5439135343,663206.0436289797,797374.6790493712,1000000.0
2022-10-04,1029605.6467220726,1010260.1649059169,919573.8370994779,915978.7339638604,921429.4720193013,828795.098706603,726025.4224545964,761495.2764028355,831864.5702041945,726025.4224545964,686251.7723862748,830054.3568805188,1000000.0
2022-10-05,1029605.6467220726,1010260.1649059169,919573.8370994779,917859.5937871949,921429.4720193013,830496.9366916269,727489.3256003681,763131.9885104423,832115.5466701052,727489.3256003681,687231.7466040315,829106.233326843,1000000.0
2022-10-06,1029605.6467220726,1010260.1649059169,919573.8370994779,911778.1470250803,921429.4720193013,824994.3272067166,726603.4935433199,760592.5277982542,826744.6490131475,726603.4935433199,687164.557516613,835908.9087934744,1000000.0
2022-10-07,1029605.6467220726,1010260.1649059169,919573.8370994779,878298.8421697277,921429.4720193013,794701.6110732926,712815.1689258408,747608.6097163114,796818.590454828,712815.1689258408,671748.1128895882,821113.2435372632,1000000.0
2022-10-10,1029605.6467220726,1012639.9625675555,919573.8370994779,880367.7879753954,921429.4720193013,796573.6328568186,701852.3941820113,740811.3608699606,785861.405714828,701852.3941820113,658855.741074658,805213.0853754283,1000000.0
2022-10-11,1029605.6467220726,1002255.3909531324,919573.8370994779,871339.6608233902,921429.4720193013,788404.8105287043,688371.583410625,731520.8848008455,774257.9515614233,688371.583410625,654805.0000251373,779322.2593579725,1000000.0
2022-10-12,1029605.6467220726,997640.0257911667,919573.8370994779,867327.1598669436,921429.4720193013,784774.2228273202,686748.4466538243,729141.1644441702,772785.9711106867,686748.4466538243,650998.1447693594,772040.4407707886,1000000.0
2022-10-13,1029605.6467220726,1031173.5382960745,919573.8370994779,896480.4871286271,921429.4720193013,811152.7115951895,703761.2010386011,747343.3551534907,788320.7450096603,703761.2010386011,665419.6544247571,788791.1305207871,1000000.0
2022-10-14,1029605.6467220726,1031173.5382960745,919573.8370994779,867577.9411767215,921429.4720193013,785001.1345586566,686251.4122443665,730783.3847833427,764430.3230944441,686251.4122443665,649278.6661152533,773510.7902703127,1000000.0
2022-10-17,1029605.6467220726,1061204.101667466,919573.8370994779,892844.1581368472,921429.4720193013,807862.4914908101,706112.529850575,749050.7166407225,788794.9928247515,706112.529850575,657908.546059457,794954.8510738381,1000000.0
2022-10-18,1029605.6467220726,1061204.101667466,919573.8370994779,901245.3320144075,921429.4720193013,815464.0344905831,708406.749234626,751440.977405188,797489.3770585062,708406.749234626,659443.6049138409,796733.2204868749,1000000.0
2022-10-19,1029605.6467220726,1061204.101667466,919573.8370994779,901934.9806162969,921429.4720193013,816088.0417517587,693246.1949982618,738289.4356449359,791268.7352382377,693246.1949982618,658725.7913352865,799146.940888063,1000000.0
2022-10-20,1029605.6467220726,1061204.101667466,919573.8370994779,898988.3002264062,921429.4720193013,813421.8289085545,685795.3106795563,731473.1167222979,789754.8549589388,685795.3106795563,654780.920807647,791554.7273819078,1000000.0
2022-10-21,1029605.6467220726,1061204.101667466,919573.8370994779,923314.0872748648,921429.4720193013,835432.2668481962,707482.5000179398,752616.0332840087,808245.0017706421,707482.5000179398,676723.6844852077,818414.9881768558,1000000.0
2022-10-24,1029605.6467220726,1061204.101667466,919573.8370994779,936981.6686577614,921429.4720193013,847798.9562060357,719650.0684877082,768050.0047984096,812366.6281787183,719650.0684877082,684277.4797397793,830355.4750679159,1000000.0
2022-10-25,1029605.6467220726,1061204.101667466,919573.8370994779,955100.6182892163,921429.4720193013,864193.3287950987,728077.5846955428,774967.5225305462,831942.9744314173,728077.5846955428,691373.4591642875,846663.0283655687,1000000.0
2022-10-26,1009397.4224625281,1061204.101667466,919573.8370994779,936354.7153833166,903344.4377450612,847231.6768776946,733000.1177905353,781021.398878875,826311.0578735658,733000.1177905353,698969.6212915201,864055.6003820444,1000000.0
2022-10-27,1009397.4224625281,1061204.101667466,919573.8370994779,907828.3413960781,875823.7334146963,821420.4674381666,734217.5437251709,783375.1813424554,822422.1686554351,734217.5437251709,696079.3992536244,881755.8007397829,1000000.0
2022-10-28,1085659.9072811748,1061204.101667466,919573.8370994779,976417.0296203397,941994.3939364972,883480.8259587021,762807.6823720444,814799.772958349,845392.8250670129,762807.6823720444,721420.8537763419,917366.0221744926,1000000.0
2022-10-31,1068929.563262459,1061204.101667466,919573.8370994779,961370.1510336644,927477.9784655353,869866.1220785114,763576.7402904704,815929.8024392725,837392.1365227719,763576.7402904704,719438.5712051818,918616.2055061033,1000000.0
2022-11-01,1050177.636008148,1061204.101667466,919573.8370994779,944505.1079510992,911207.4961251656,854606.3081461311,761834.0859639836,814511.508230084,837687.050650871,761834.0859639836,715897.2116888243,916682.3678295631,1000000.0
2022-11-02,1011000.747097655,1061204.101667466,919573.8370994779,909270.3339273011,877214.8898973301,822725.2098933515,742593.8577889223,796325.2411724549,810600.796739382,742593.8577889223,696105.8645692704,896618.9463085355,1000000.0
2022-11-03,1011000.747097655,1061204.101667466,919573.8370994779,870712.7075489456,840016.5752529904,787837.5312003631,737553.0431435591,791919.1889234792,801090.1516580125,737553.0431435591,698017.7350277527,899799.6798472111,1000000.0
2022-11-04,1011000.747097655,1057383.522384389,919573.8370994779,867577.9411767215,836992.3220298733,785001.1345586566,746680.4438095632,802325.7773002353,810634.1876394256,746680.4438095632,711301.4860019118,909612.4033563052,1000000.0
2022-11-07,1011000.747097655,1061509.7480101122,919573.8370994779,870963.4888587234,840258.5155108396,788064.4429316996,750124.3221224647,807879.9737224838,817905.5406348626,750124.3221224647,719264.7744179425,904021.7583431874,1000000.0
2022-11-08,1011000.747097655,1065941.6199784817,919573.8370994779,874599.8178505034,843766.6492496555,791354.6630360789,750524.2299628025,810449.9686144952,824574.1288811937,750524.2299628025,711047.5275855099,882849.6679525466,1000000.0
2022-11-09,977445.6685380698,1065941.6199784817,919573.8370994779,845571.8812437089,815762.0644035917,765089.630133878,738614.4778962045,800674.3179117792,806845.7610007176,738614.4778962045,710323.5562856378,886235.5948799076,1000000.0
2022-11-10,977445.6685380698,1160783.3152386714,919573.8370994779,920806.2741770855,888344.1417584008,833163.1495348309,775815.6368260946,836442.9739071346,865762.4704723491,775815.6368260946,736729.8048327788,933798.645509164,1000000.0
